filename,input_color_overall_percentage,output_color_overall_percentage,input_Black_percentage,input_Blue_percentage,input_Red_percentage,input_Green_percentage,input_Yellow_percentage,input_Grey_percentage,input_Fuchsia_percentage,input_Orange_percentage,input_Teal_percentage,input_Brown_percentage,output_Black_percentage,output_Blue_percentage,output_Red_percentage,output_Green_percentage,output_Yellow_percentage,output_Grey_percentage,output_Fuchsia_percentage,output_Orange_percentage,output_Teal_percentage,output_Brown_percentage,overall_percentage_ratio,Black_percentage_ratio,Blue_percentage_ratio,Red_percentage_ratio,Green_percentage_ratio,Yellow_percentage_ratio,Grey_percentage_ratio,Fuchsia_percentage_ratio,Orange_percentage_ratio,Teal_percentage_ratio,Brown_percentage_ratio,input_num_enclosed_spaces,output_num_enclosed_spaces,input_enclosed_space_sizes_sum,input_enclosed_space_sizes_mean,input_enclosed_space_sizes_count,output_enclosed_space_sizes_sum,output_enclosed_space_sizes_mean,output_enclosed_space_sizes_count,is_mirror_x_same_as_output,is_mirror_y_same_as_output,overlap_input_mean_x,overlap_input_std_x,overlap_input_mean_y,overlap_input_std_y,overlap_transformed_mean_x,overlap_transformed_std_x,overlap_transformed_mean_y,overlap_transformed_std_y,overlap_output_mean_x,overlap_output_std_x,overlap_output_mean_y,overlap_output_std_y,overlap_input_spatial_similarity,overlap_output_spatial_similarity,overlap_hungarian_similarity,is_rot_90_same_as_output,is_rot_180_same_as_output,is_rot_270_same_as_output,shape_same,shape_inverted,multiples_x,multiples_y,scale_x,scale_y,input_shape_x,input_shape_y,output_shape_x,output_shape_y,shiftinput_mean_x,shiftinput_std_x,shiftinput_mean_y,shiftinput_std_y,shiftshifted_mean_x,shiftshifted_std_x,shiftshifted_mean_y,shiftshifted_std_y,shiftoutput_mean_x,shiftoutput_std_x,shiftoutput_mean_y,shiftoutput_std_y,shifthungarian_similarity,shiftdirection_down,shiftdirection_left,shiftdirection_right,shiftdirection_up,cluster
39a8645d.json,13.435374149659864,51.85185185185185,86.56462585034012,3.0612244897959187,2.5510204081632653,0.0,2.7210884353741496,0.0,0.8503401360544217,0.0,4.2517006802721085,0.0,48.14814814814815,0.0,0.0,0.0,14.814814814814817,0.0,0.0,0.0,37.03703703703704,0.0,4.616144349477683,0.5614194537372267,0.6666666666666666,0.3333333333333333,1.0,2.4814814814814814,1.0,0.6666666666666666,1.0,6.382716049382716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.963076923076923,3.5193416830021103,6.772649572649573,3.623644188399532,1.0,0.7186862980493164,0.9722222222222224,0.7863797324927589,1.0,0.7446631680733797,0.9166666666666666,0.7853463068741472,-2.3813989719151403,0.9789849876154948,1.0,False,False,False,0.0,0.0,0.0,0.0,0.2142857142857142,0.2142857142857142,14.0,14.0,3.0,3.0,6.52,3.6891191360540256,6.0,3.847076812334269,6.52,3.6891191360540256,0.88,0.8634813257969162,1.0,0.8944271909999159,1.0,0.8944271909999159,0.6070858100806791,False,True,False,False,9
39e1d7f9.json,49.485596707818935,59.25925925925926,50.514403292181065,0.0,1.2345679012345678,16.872427983539094,4.526748971193416,0.0,3.497942386831275,0.0,23.35390946502058,0.0,40.74074074074074,0.0,1.2345679012345678,19.650205761316872,9.05349794238683,0.0,5.967078189300412,0.0,23.35390946502058,0.0,1.1953768985232731,0.8032581453634086,1.0,1.0,1.25,1.4583333333333333,1.0,1.5,1.0,1.0,1.0,13.333333333333334,10.666666666666666,134.0,11.333333333333334,13.333333333333334,107.66666666666669,11.333333333333334,10.666666666666666,0.0,0.0,12.124785155564908,6.959946399274279,12.34954458825868,6.779561479862708,12.10864197530864,7.291491020808652,12.530246913580248,6.955918523522858,12.10864197530864,7.291491020808652,12.530246913580248,6.955918523522858,0.9520856076487624,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,26.0,26.0,26.0,26.0,10.617647058823527,6.476267561064116,10.323529411764708,6.076573087228447,10.617647058823527,6.476267561064116,7.147058823529412,6.0930642968831,12.0,6.892024376045111,11.25,6.239991987174342,0.2686004169804888,False,True,False,False,4
3aa6fb7a.json,15.306122448979592,20.40816326530612,84.6938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.306122448979592,0.0,79.59183673469389,5.1020408163265305,0.0,0.0,0.0,0.0,0.0,0.0,15.306122448979592,0.0,1.3333333333333337,0.9392441860465116,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6944444444444446,1.595366400669379,3.2777777777777777,1.3988955730414074,2.6666666666666665,1.6163984560790738,3.25,1.2692829689202638,2.6666666666666665,1.6163984560790738,3.25,1.2692829689202638,0.9738478002764884,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,2.5,0.957427107756338,3.0,1.7320508075688772,2.5,0.957427107756338,0.3333333333333333,0.4714045207910317,2.5,1.118033988749895,3.0,1.5811388300841898,0.3248135469886507,False,True,False,False,1
3ac3eb23.json,2.8571428571428568,25.714285714285715,97.14285714285715,0.0,0.8333333333333334,0.0,1.1904761904761905,0.0,0.0,0.0,0.8333333333333334,0.0,74.28571428571428,0.0,7.5,0.0,10.714285714285714,0.0,0.0,0.0,7.5,0.0,9.0,0.7645079899074853,1.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.6666666666666665,1.699673171197595,2.0,1.4883717401985064,2.6666666666666665,1.699673171197595,2.0,1.4883717401985064,0.4023003590095404,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,6.0,8.5,6.0,8.5,0.0,0.0,3.0,2.0,0.0,0.0,0.5,0.5,2.6666666666666665,1.699673171197595,3.0,2.160246899469287,0.6666666666666666,False,True,False,False,1
3af2c5a8.json,47.22222222222222,47.22222222222222,52.77777777777777,0.0,0.0,36.11111111111112,0.0,0.0,0.0,0.0,11.111111111111107,0.0,52.77777777777777,0.0,0.0,36.11111111111112,0.0,0.0,0.0,0.0,11.111111111111107,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.6666666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666,13.333333333333334,9.066666666666666,3.6666666666666665,0.0,0.0,0.8809523809523809,0.7679541749491879,1.5714285714285714,0.9639882756137416,0.8809523809523809,0.7679541749491879,1.5714285714285714,0.9639882756137416,2.5,1.797192373626533,3.5,2.1578834938765272,1.0,-0.0285627918088811,1.0,False,False,False,0.0,0.0,1.0,1.0,2.0,2.0,3.0,4.0,6.0,8.0,1.0,0.7071067811865476,2.0,0.7071067811865476,1.0,0.7071067811865476,0.25,0.4330127018922193,2.5,1.6583123951777,3.5,1.6583123951777,0.3819660112501051,False,True,False,False,10
3bd67248.json,18.09523809523809,45.22146636432351,81.90476190476188,0.0,0.0,0.0,0.0,11.111111111111107,2.2222222222222223,0.0,4.761904761904762,0.0,54.77853363567649,0.0,13.563114134542706,0.0,13.563114134542706,11.111111111111107,2.2222222222222223,0.0,4.761904761904762,0.0,2.638095238095238,0.6380952380952382,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,2.3789967932887666,0.0,0.0,4.682869965611704,2.6107621685946243,2.65046336772163,2.6107621685946243,4.682869965611704,2.6107621685946243,2.65046336772163,2.6107621685946243,0.5559972438147395,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,7.0,4.320493798938574,0.0,0.0,7.0,4.320493798938574,0.0,0.0,9.116279069767442,4.833070680342864,4.883720930232558,4.833070680342864,1.0,False,True,False,False,3
3bdb4ada.json,45.0,38.02083333333333,55.0,8.4375,0.0,0.0,18.125,0.0,0.0,10.3125,8.125,0.0,61.97916666666667,7.187499999999999,0.0,0.0,15.208333333333332,0.0,0.0,8.75,6.875000000000001,0.0,0.8456349206349205,1.1327192982456142,0.9259259259259258,1.0,1.0,0.9195402298850576,1.0,1.0,0.9242424242424244,0.9230769230769232,1.0,0.0,14.5,0.0,0.0,0.0,14.5,1.0,14.5,0.0,0.0,3.719047619047619,2.0861979716025463,12.044047619047618,6.015410326311171,3.719047619047619,2.0861979716025463,12.044047619047618,6.015410326311171,3.720680725120237,2.1167298738797333,12.044210136884942,6.056794794609713,1.0,0.9974423064924552,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,8.0,25.0,8.0,25.0,3.238095238095238,2.021427169218202,15.238095238095235,7.489069888874954,3.238095238095238,2.021427169218202,11.523809523809524,8.145223827606829,3.2452830188679247,2.054958663472228,15.245283018867925,7.535840553277956,0.3096369752899185,False,True,False,False,8
3befdf3e.json,13.666666666666666,39.0,86.33333333333333,1.3333333333333333,4.0,4.0,2.6666666666666665,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0,61.0,4.0,12.0,12.0,4.333333333333333,0.0,2.6666666666666665,4.0,0.0,0.0,2.777777777777777,0.7020757020757021,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.2083333333333333,1.0,3.333333333333333,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,1.017521519475839,4.0,1.017521519475839,4.333333333333333,1.7435106831911142,4.0,1.7435106831911142,4.333333333333333,1.7435106831911142,4.0,1.7435106831911142,0.91435230852231,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,4.0,0.816496580927726,4.0,0.816496580927726,4.0,0.816496580927726,1.0,0.816496580927726,4.0,1.2724180205607036,4.0,1.2724180205607036,0.3553862994298105,False,True,False,False,1
3c9b0459.json,100.0,100.0,0.0,8.333333333333332,30.55555555555556,8.333333333333332,8.333333333333332,11.11111111111111,0.0,0.0,16.666666666666668,16.666666666666664,0.0,8.333333333333332,30.55555555555556,8.333333333333332,8.333333333333332,11.11111111111111,0.0,0.0,16.666666666666668,16.666666666666664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,1.0,1.0,False,True,False,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,0.816496580927726,1.0,False,True,False,False,0
3de23699.json,10.558390022675736,44.73958333333333,89.44160997732426,0.0,4.681594860166289,0.9259259259259258,2.8510015117157974,0.0,0.5952380952380952,0.0,1.5046296296296295,0.0,55.26041666666666,0.0,0.0,11.666666666666664,16.666666666666664,0.0,10.9375,0.0,5.46875,0.0,4.706439393939394,0.6094248528814761,1.0,0.5,3.9,2.5416666666666665,1.0,5.34375,1.0,3.4531250000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.320454545454545,1.5526046539878282,4.775,1.9972613526970016,1.4538690476190474,0.9030632194315288,2.219742063492064,1.0652495632256134,1.363095238095238,0.9027216785783552,2.0416666666666665,0.9964185241159474,0.0089096184696043,0.9619471191498392,1.0,False,False,False,0.0,0.0,0.75,0.0,0.3363095238095238,0.4285714285714285,10.75,12.0,3.5,5.0,3.1,1.374772708486752,3.1,1.374772708486752,3.1,1.374772708486752,0.6,0.66332495807108,1.1666666666666667,0.6871842709362768,1.1666666666666667,0.6871842709362768,0.4656089757546252,False,True,False,False,9
3e980e27.json,5.62130177514793,10.650887573964498,94.37869822485207,1.183431952662722,1.0355029585798816,1.0355029585798816,1.9230769230769231,0.0,0.0,0.0,0.4437869822485207,0.0,89.3491124260355,2.366863905325444,1.0355029585798816,1.0355029585798816,5.325443786982248,0.0,0.0,0.0,0.8875739644970414,0.0,1.8791666666666669,0.9463224729388464,1.5,1.0,1.0,2.25,1.0,1.0,1.0,1.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,2.6269541814259787,5.842261904761905,2.0854247279334213,5.725297619047619,3.1164778051031976,5.611607142857142,2.6541273992320606,5.725297619047619,3.1164778051031976,5.611607142857142,2.6541273992320606,0.8537181981271251,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,13.0,13.0,13.0,13.0,4.5,1.707825127659933,4.333333333333333,1.3743685418725535,4.5,1.707825127659933,0.3333333333333333,0.4714045207910317,6.3,2.6095976701399777,5.0,1.4142135623730951,0.2113780223143859,False,True,False,False,3
3eda0437.json,44.44444444444444,57.60416666666666,55.55555555555556,43.888888888888886,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,42.395833333333336,43.888888888888886,0.0,0.0,0.0,0.5555555555555556,13.15972222222222,0.0,0.0,0.0,1.330997034973029,0.7725174521527105,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.25,1.0,0.0,0.0,1.1885200466783363,0.8833037025294348,10.444435215946845,6.4550301021257015,1.1363970588235297,0.8718159043774302,10.63799019607843,6.35006573281311,1.1363970588235297,0.8718159043774302,10.63799019607843,6.35006573281311,0.8901777801916599,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,3.25,22.5,3.25,22.5,1.0232558139534884,0.7621381213104158,13.534883720930232,9.061415355356642,1.0232558139534884,0.7621381213104158,6.906976744186046,4.54851856019984,1.0980392156862746,0.7476735672524557,14.0,8.40168050416806,0.1733294357133481,False,True,False,False,8
3f7978a0.json,20.3890759446315,42.6031746031746,79.6109240553685,0.0,0.0,0.0,0.0,6.35413968747302,0.0,0.0,14.03493625715848,0.0,57.3968253968254,0.0,0.0,0.0,0.0,22.603174603174605,0.0,0.0,20.0,0.0,2.1309748102139405,0.7228316660597364,1.0,1.0,1.0,1.0,3.611746031746032,1.0,1.0,1.4578649237472767,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.425376254180602,2.404076706596288,4.905866778149387,2.808319533333533,2.321759259259259,1.4126104270673336,2.261574074074074,1.937944778569052,2.2417582417582422,1.4444896602240824,2.333333333333333,2.139604688360331,0.4104321749722723,0.9369799965517088,1.0,False,False,False,0.0,0.0,0.0,0.0,0.5521885521885522,0.5255115255115256,9.666666666666666,11.0,5.333333333333333,5.666666666666667,3.6875,2.1423920626253263,3.6875,2.4165768661476505,3.6875,2.1423920626253263,0.8125,0.8816709987291178,2.0,1.348399724926484,2.0,1.9069251784911847,0.4320020736239772,False,True,False,False,9
40853293.json,3.333333333333333,10.666666666666666,96.66666666666666,0.0,0.1666666666666666,0.6666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.5,0.6666666666666666,0.5,89.33333333333333,0.0,1.0,1.916666666666667,2.25,0.4166666666666667,0.8333333333333334,0.75,1.75,1.7500000000000002,3.5,0.923728813559322,1.0,3.5,3.25,2.75,1.75,3.0,1.25,2.75,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,6.135617538383982,5.5,3.0251294512461184,11.41421362489487,6.023952371915916,5.314129520605551,2.441739050359302,11.41421362489487,6.023952371915916,5.314129520605551,2.441739050359302,0.9632639041816454,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,25.0,15.0,25.0,15.0,14.1,7.368174807915458,7.1,4.182104733265296,14.1,7.368174807915458,0.2,0.4000000000000001,13.414634146341465,7.244764669059551,6.7317073170731705,3.4853308639797564,0.1990199808299804,False,True,False,False,8
4093f84a.json,30.78231292517007,30.78231292517007,69.21768707482994,1.530612244897959,1.1904761904761905,1.870748299319728,0.0,26.19047619047619,0.0,0.0,0.0,0.0,69.21768707482994,0.0,0.0,0.0,0.0,30.78231292517007,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.201190476190476,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.682110682110682,2.609711763745268,6.4100449656005205,3.3737650783492583,6.663967142521123,2.602458870111324,6.461785087481228,3.3542072079583485,6.768482768482769,2.087579950554471,6.38535360757583,3.2154002668863324,0.9906989967682,0.9546097564889476,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,14.0,14.0,14.0,14.0,6.523809523809524,1.841817105315592,6.492063492063492,3.9994960629901257,6.523809523809524,1.841817105315592,5.777777777777778,4.3147750753216885,6.53968253968254,1.3431235429400747,6.492063492063492,3.9994960629901257,0.572742824377225,False,True,False,False,3
41e4d17e.json,100.0,100.0,0.0,10.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333333333,0.0,0.0,10.666666666666664,0.0,0.0,0.0,0.0,16.22222222222222,0.0,73.11111111111111,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.8158390559535911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.320493798938574,7.0,4.320493798938574,7.0,4.320493798938574,7.0,4.320493798938574,7.0,4.320493798938574,7.0,4.320493798938574,1.0,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,7.0,4.320493798938574,7.0,4.320493798938574,7.0,4.320493798938574,7.0,4.320493798938574,7.0,4.320493798938574,7.0,4.320493798938574,1.0,False,True,False,False,12
4258a5f9.json,4.320987654320987,38.888888888888886,95.679012345679,0.0,0.0,0.0,0.0,4.320987654320987,0.0,0.0,0.0,0.0,61.11111111111111,34.5679012345679,0.0,0.0,0.0,4.320987654320987,0.0,0.0,0.0,0.0,9.0,0.6383616383616384,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875,2.4171688731627707,4.166666666666666,2.027402333828163,3.875,2.5513680705903203,4.166666666666666,2.1856650465197767,3.875,2.5513680705903203,4.166666666666666,2.1856650465197767,0.9837300484029532,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,4.0,2.449489742783178,3.333333333333333,2.0548046676563256,4.0,2.449489742783178,0.0,0.0,4.0,2.581988897471611,3.333333333333333,2.211083193570267,0.3832187426918488,False,True,False,False,1
4290ef0e.json,99.89711934156378,99.31972789115646,0.1028806584362139,5.925181088579781,2.263374485596708,29.293056253840565,30.55043479880081,0.0,1.309517159190362,0.8230452674897121,29.732510288065843,0.0,0.6802721088435374,27.27834935627144,13.672907179400688,18.66531736661607,20.31258784505538,0.0,8.43874739978636,2.203856749311295,8.747961994715242,0.0,0.9942082095996292,2.8707482993197275,4.600044976668353,4.322538932928544,1.993668668993344,4.121629553632784,1.0,3.480997357620734,1.5592286501377413,2.180763494838113,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,7.669246646026832,4.708023080515148,8.328689370485035,5.09240149694931,3.6666666666666665,2.3874258867227933,3.6666666666666665,2.3874258867227933,3.6666666666666665,2.39433453411069,3.6666666666666665,2.39433453411069,0.1237262610027858,0.9990229706936676,1.0,False,False,False,0.0,0.0,0.0,0.0,0.5128205128205129,0.4705882352941177,16.333333333333332,17.666666666666668,8.333333333333334,8.333333333333334,6.0,3.741657386773941,8.0,4.898979485566356,6.0,3.741657386773941,8.0,4.898979485566356,3.0,2.0,3.0,2.0,1.0,False,True,False,False,12
42a50994.json,17.12717017960826,11.556678758691142,82.87282982039174,0.0,0.0,0.0,5.718954248366013,4.784688995215311,3.356481481481482,0.0,3.2670454545454546,0.0,88.44332124130885,0.0,0.0,0.0,4.411764705882353,3.588516746411483,1.851851851851852,0.0,1.7045454545454544,0.0,0.6487229599485971,1.067095587304192,1.0,1.0,1.0,0.9428571428571428,0.9375,0.8879310344827586,1.0,0.8804347826086957,1.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,6.626108374384236,3.95760277872972,6.923635949882202,3.9316868581363766,6.626108374384236,3.95760277872972,6.923635949882202,3.9316868581363766,6.381134259259259,3.5961252969121027,6.797685185185186,3.74808383169141,1.0,0.9133157398791724,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,14.0,14.25,14.0,14.25,7.0,4.383764512875644,4.695652173913044,2.8197252812332105,7.0,4.383764512875644,0.4347826086956521,0.5768043113661565,5.083333333333333,3.2004773949452536,3.25,1.689427911059441,0.2846146049490268,False,True,False,False,3
4347f46a.json,36.46284271284271,24.36868686868687,63.53715728715729,0.0,11.904761904761903,4.050925925925926,6.060606060606061,8.08080808080808,3.240740740740741,1.7361111111111114,1.3888888888888886,0.0,75.63131313131312,0.0,8.333333333333334,2.314814814814815,4.04040404040404,5.050505050505051,2.083333333333333,1.3888888888888886,1.1574074074074074,0.0,0.6698412698412698,1.19377990430622,1.0,0.9,0.8571428571428572,0.8888888888888888,0.875,0.8809523809523809,0.9333333333333332,0.9444444444444444,1.0,0.0,2.333333333333333,0.0,0.0,0.0,18.666666666666668,7.833333333333333,2.333333333333333,0.0,0.0,4.977248677248677,2.624440372641041,5.066137566137567,2.4928315378088803,4.977248677248677,2.624440372641041,5.066137566137567,2.4928315378088803,5.024074074074075,2.7873851328864867,5.042592592592592,2.733187873393696,1.0,0.9749984537006178,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,12.333333333333334,11.666666666666666,12.333333333333334,11.666666666666666,7.788888888888889,4.040061727923485,7.555555555555555,3.7774509662561,7.788888888888889,4.040061727923485,3.7111111111111112,2.7537628577172746,7.85,4.241953166486715,7.516666666666667,4.07632050860686,0.2864105270510521,False,True,False,False,3
444801d8.json,22.666666666666668,40.0,77.33333333333333,21.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,60.0,21.0,9.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,1.778846153846154,0.7732732732732733,1.0,9.333333333333334,3.6666666666666665,1.0,1.0,4.666666666666667,1.0,3.6666666666666665,1.0,2.0,0.0,4.666666666666667,1.5555555555555556,2.0,0.0,0.0,0.0,0.0,0.0,4.631410256410256,2.3413285238674937,3.9230769230769234,1.9977967269674768,3.9814814814814814,2.4374543423575843,3.888888888888889,1.841274299228582,3.9814814814814814,2.4374543423575843,3.888888888888889,1.841274299228582,0.9266910808108212,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,3.125,1.5761900266148114,3.0,1.6583123951777,3.125,1.5761900266148114,1.3125,1.2103072956898178,2.5,1.707825127659933,3.0,1.4142135623730951,0.5802043440146344,False,True,False,False,1
445eab21.json,28.666666666666668,100.0,71.33333333333333,0.0,2.6666666666666665,0.0,7.333333333333333,0.0,4.666666666666667,9.333333333333334,4.666666666666667,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,33.333333333333336,33.333333333333336,0.0,3.5042735042735043,0.0,1.0,0.6666666666666666,1.0,2.181818181818182,1.0,0.6666666666666666,2.4166666666666665,3.0476190476190474,1.0,2.0,0.0,15.0,7.5,2.0,0.0,0.0,0.0,0.0,0.0,4.230769230769231,2.8925504629310166,3.95982905982906,2.2727414392858,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-3.042759269863003,1.0,1.0,False,False,False,0.0,0.0,1.0,1.0,0.2,0.2,10.0,10.0,2.0,2.0,4.1923076923076925,2.8013627284046376,3.8461538461538463,1.915369168921344,4.1923076923076925,2.8013627284046376,1.3846153846153846,1.2733034890189885,0.5,0.5,0.5,0.5,1.0,False,True,False,False,9
447fd412.json,7.738095238095238,18.253968253968253,92.26190476190476,2.579365079365079,5.158730158730158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.74603174603175,13.095238095238097,5.158730158730158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3051282051282054,0.8853294935992492,5.333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.147115384615385,2.9335079660252306,5.577564102564103,2.6352420097236613,8.023039215686275,2.76908382589694,5.36045751633987,2.7435949480675634,8.023039215686275,2.76908382589694,5.36045751633987,2.7435949480675634,0.8346729809201728,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,14.0,12.0,14.0,12.0,5.6875,2.9094404530768454,4.625,2.934173648576376,5.6875,2.9094404530768454,1.3125,1.1021995055342748,8.775,3.438658895557976,6.15,2.50549396327351,0.3028527676701035,False,True,False,False,3
44d8ac46.json,30.208333333333336,35.416666666666664,69.79166666666667,0.0,0.0,0.0,0.0,30.208333333333336,0.0,0.0,0.0,0.0,64.58333333333334,0.0,5.208333333333333,0.0,0.0,30.208333333333336,0.0,0.0,0.0,0.0,1.1467391304347825,0.9181175966890252,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.75,1.25,15.5,5.541666666666666,2.75,8.0,4.375,1.25,0.0,0.0,5.949679736024844,2.995806306313604,4.651310170807453,2.741927811861242,5.886684253246753,2.91955712853601,4.817901785714286,2.749983543980274,5.886684253246753,2.91955712853601,4.817901785714286,2.749983543980274,0.9757139701781536,1.0,1.0,False,False,False,1.0,0.0,1.0,1.0,1.0,1.0,12.0,12.0,12.0,12.0,6.375,2.790049282718856,4.85,2.859632843565761,6.375,2.790049282718856,1.775,1.5570404619020022,6.2,2.817406214548726,4.6,2.792052212182923,0.3121363247147909,False,True,False,False,3
44f52bb0.json,42.59259259259259,100.0,57.40740740740741,0.0,42.59259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,2.6750000000000003,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8055555555555555,0.5831374789410666,0.8333333333333334,0.7573905022947546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-219857.8307765816,1.0,1.0,False,False,False,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,3.0,3.0,1.0,1.0,1.0,0.8944271909999159,1.0,0.8944271909999159,1.0,0.8944271909999159,0.4,0.4898979485566356,0.0,0.0,0.0,0.0,1.0,False,True,False,False,10
4522001f.json,44.44444444444444,39.50617283950617,55.55555555555556,0.0,11.11111111111111,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,60.49382716049383,0.0,0.0,39.50617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.0888888888888888,1.0,0.0,1.1851851851851851,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,1.25,0.658248290463863,1.25,0.658248290463863,4.0,2.29128784747792,4.0,2.29128784747792,0.8410818148325638,-0.6206163609648869,1.0,False,False,False,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,9.0,9.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.5,2.29128784747792,3.5,2.29128784747792,1.0,False,True,False,False,0
